datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
28/03/2024 03:00:00,5,2723.69,33.97,61.01,13.59,12.04,89.77,112.8,66.88,18.4,78,14.5,0.0,977.2,3.2,243,151
28/03/2024 04:00:00,3,1441.96,7.6,31.19,70.81,7.75,33.1,43.07,16.97,20.8,62,13.3,0.0,977.6,2.4,297,304
28/03/2024 05:00:00,3,1308.44,5.42,25.02,104.43,7.99,32.54,41.85,14.19,22.9,54,13.1,0.0,977.3,5.2,326,519
28/03/2024 06:00:00,4,1174.93,3.24,18.85,145.91,7.75,37.86,47.0,12.79,24.5,47,12.5,0.0,977.2,5.3,332,651
28/03/2024 07:00:00,3,594.14,0.94,5.48,135.9,3.07,15.71,19.53,6.08,26.0,42,12.1,0.0,976.4,6.9,354,721
28/03/2024 08:00:00,3,467.3,0.57,3.38,130.18,2.15,12.01,14.68,4.75,26.9,39,11.8,0.0,975.4,7.4,14,722
28/03/2024 09:00:00,3,447.27,0.54,3.38,128.75,2.0,11.05,13.71,4.88,27.6,37,11.6,0.0,974.3,6.3,24,669
28/03/2024 10:00:00,3,440.6,0.46,4.24,121.59,2.06,9.49,12.29,5.07,28.1,35,11.2,0.0,973.4,4.7,9,621
28/03/2024 11:00:00,3,447.27,0.36,6.0,111.58,2.21,7.92,10.98,5.45,27.9,34,10.6,0.0,972.1,4.2,20,410
28/03/2024 12:00:00,3,467.3,0.21,8.4,103.0,2.35,6.9,10.18,5.95,27.3,37,11.3,0.0,972.2,4.7,90,189
28/03/2024 13:00:00,2,988.01,0.48,43.18,53.64,4.47,15.3,24.33,17.48,25.8,45,13.0,0.0,971.7,5.2,106,63
28/03/2024 14:00:00,3,1789.09,8.05,77.46,4.02,7.57,34.67,55.09,34.45,24.1,54,14.2,0.0,972.0,3.9,124,5
28/03/2024 15:00:00,4,2510.07,25.7,80.88,0.01,9.89,58.98,91.02,47.62,22.8,60,14.7,0.0,972.3,4.2,200,0
28/03/2024 16:00:00,5,2964.02,37.1,82.25,0.0,11.44,82.73,125.02,61.81,21.6,65,14.7,0.0,972.1,5.2,236,0
28/03/2024 17:00:00,5,3337.86,45.6,83.63,0.0,14.07,105.0,154.78,81.06,20.6,72,15.4,0.0,972.6,2.0,45,0
28/03/2024 18:00:00,5,3578.19,48.73,89.11,0.0,16.45,119.03,168.91,96.26,19.6,74,14.9,0.0,973.0,4.5,14,0
28/03/2024 19:00:00,5,3284.45,38.0,90.48,0.0,15.74,108.85,148.26,99.3,18.8,81,15.5,0.0,972.6,3.3,276,0
28/03/2024 20:00:00,5,2803.8,24.36,82.25,0.01,12.52,92.11,123.43,95.25,18.4,82,15.3,0.0,972.6,5.4,217,0
28/03/2024 21:00:00,5,2429.96,14.75,72.66,0.04,9.42,80.42,108.51,86.13,17.9,86,15.6,0.4,971.6,4.9,163,0
28/03/2024 22:00:00,4,2082.82,8.61,62.38,0.17,6.08,67.69,93.55,65.86,17.8,88,15.8,0.4,971.6,1.9,338,0
28/03/2024 23:00:00,4,1708.98,4.25,50.72,0.69,4.17,55.35,78.76,42.05,16.8,94,15.9,2.3,972.4,4.7,32,0
29/03/2024 00:00:00,3,1401.9,2.12,40.78,2.01,3.31,46.91,67.26,26.09,17.3,83,14.4,0.1,971.8,9.4,272,0
29/03/2024 01:00:00,3,1295.09,2.15,35.64,2.37,3.19,44.14,62.74,18.24,17.6,79,14.0,0.0,971.9,4.5,241,0
29/03/2024 02:00:00,3,1508.71,8.94,36.33,1.5,4.35,49.3,69.67,16.47,17.5,82,14.4,0.0,972.1,3.8,221,40
29/03/2024 03:00:00,4,1976.01,26.82,38.04,7.87,6.14,58.59,81.43,18.75,18.7,85,16.1,0.0,973.0,5.5,101,173
29/03/2024 04:00:00,3,1428.6,13.08,37.36,41.13,9.54,39.88,55.02,15.58,19.0,80,15.5,0.0,974.7,10.5,63,304
29/03/2024 05:00:00,3,1388.55,11.06,35.64,65.09,10.73,41.04,55.56,16.72,19.8,76,15.5,0.0,975.4,4.0,95,385
29/03/2024 06:00:00,3,1281.74,6.87,29.47,103.0,10.49,43.77,57.13,16.21,23.1,59,14.6,0.0,974.7,1.8,37,518
29/03/2024 07:00:00,3,534.06,1.19,6.6,114.44,3.13,13.03,17.01,6.97,24.4,53,14.2,0.0,974.3,3.6,45,787
29/03/2024 08:00:00,3,427.25,0.54,3.98,115.87,2.15,10.39,13.02,5.26,25.9,48,14.0,0.0,973.1,4.7,67,797
29/03/2024 09:00:00,3,420.57,0.42,4.28,115.87,2.21,10.51,13.11,5.19,24.6,55,15.0,0.4,972.4,7.6,93,528
29/03/2024 10:00:00,3,427.25,0.34,5.14,114.44,2.38,10.49,13.1,5.19,24.7,56,15.3,0.0,971.7,7.1,49,421
29/03/2024 11:00:00,3,447.27,0.24,6.77,111.58,2.65,10.85,13.52,5.45,22.6,68,16.4,2.1,971.9,10.7,102,364
29/03/2024 12:00:00,3,467.3,0.09,8.91,107.29,2.83,10.56,13.27,5.76,24.6,52,14.1,3.1,970.0,5.4,70,131
29/03/2024 13:00:00,2,614.17,0.02,19.19,90.84,3.99,13.01,17.09,8.87,20.2,79,16.5,2.3,971.2,9.8,82,44
29/03/2024 14:00:00,2,867.84,0.0,33.59,68.66,5.78,19.73,26.87,14.57,19.8,80,16.3,0.2,970.6,11.2,274,4
29/03/2024 15:00:00,3,1041.41,0.0,40.1,54.36,6.79,28.93,38.7,16.21,18.9,87,16.7,1.1,972.1,11.2,48,0
29/03/2024 16:00:00,3,1188.28,0.01,42.5,42.92,7.15,40.18,53.15,19.25,18.3,90,16.6,2.8,972.7,0.7,360,0
29/03/2024 17:00:00,4,1468.66,0.12,50.72,25.03,7.51,55.36,73.29,23.56,18.2,88,16.2,1.4,972.5,4.1,232,0
29/03/2024 18:00:00,4,1815.8,1.49,62.38,8.4,7.87,70.28,91.44,26.35,18.2,89,16.3,1.4,972.2,1.1,342,0
29/03/2024 19:00:00,5,2056.12,3.97,70.6,1.92,9.06,77.01,97.28,37.49,18.1,89,16.3,0.8,971.6,3.4,32,0
29/03/2024 20:00:00,5,2162.93,5.14,75.4,0.45,10.25,80.31,99.43,54.72,17.6,89,15.8,2.6,971.2,4.5,61,0
29/03/2024 21:00:00,5,2216.34,6.48,77.46,0.03,11.09,84.89,104.21,69.92,17.3,90,15.7,0.2,970.4,6.4,63,0
29/03/2024 22:00:00,5,2296.45,6.48,82.25,0.11,11.21,88.74,107.82,74.98,17.3,91,15.8,0.1,970.4,6.3,59,0
29/03/2024 23:00:00,5,2323.15,5.64,85.0,0.19,10.73,90.39,106.88,71.94,17.2,92,15.9,0.0,970.2,6.2,36,0
30/03/2024 00:00:00,5,2323.15,5.48,81.57,0.28,9.78,91.15,105.15,65.86,16.6,95,15.8,0.0,971.0,6.1,40,0
30/03/2024 01:00:00,5,2136.23,3.86,65.8,0.97,6.62,88.24,100.18,36.48,16.6,95,15.8,0.0,971.0,6.7,36,0
30/03/2024 02:00:00,5,2082.82,7.6,54.84,0.54,6.2,87.14,100.99,28.37,16.7,92,15.4,0.0,971.1,7.4,39,15
30/03/2024 03:00:00,5,2323.15,21.9,50.04,0.13,7.45,91.08,108.28,30.65,17.0,87,14.8,0.0,972.2,7.9,47,55
30/03/2024 04:00:00,5,2323.15,27.94,45.24,1.94,7.27,87.12,105.49,27.11,17.3,84,14.6,0.0,972.7,7.8,77,88
30/03/2024 05:00:00,4,1762.39,15.42,38.39,12.34,5.42,63.54,78.32,16.21,18.6,78,14.7,0.0,973.5,6.0,107,232
30/03/2024 06:00:00,3,1161.58,6.03,26.39,39.7,4.59,37.97,47.25,12.16,18.7,79,15.0,1.3,974.1,6.2,111,312
30/03/2024 07:00:00,2,727.65,1.96,14.57,68.66,3.99,21.48,25.89,8.74,19.0,77,14.9,1.4,974.6,7.2,90,414
30/03/2024 08:00:00,2,620.84,1.01,13.02,71.53,3.58,15.96,19.16,7.03,19.5,75,14.9,1.2,974.2,10.6,72,496
30/03/2024 09:00:00,2,560.76,0.33,12.68,70.81,3.34,12.15,14.79,6.02,19.2,77,15.1,0.2,973.3,12.8,50,414
30/03/2024 10:00:00,2,520.71,0.02,11.82,72.24,3.07,9.79,12.09,5.32,18.8,78,14.9,0.4,972.7,7.6,45,269
30/03/2024 11:00:00,2,520.71,0.02,11.82,72.96,2.98,8.96,11.32,5.51,18.7,78,14.8,0.0,972.4,8.8,35,152
30/03/2024 12:00:00,2,554.08,0.03,14.22,70.1,3.07,9.09,11.68,5.95,19.0,79,15.3,0.0,972.5,11.9,35,113
30/03/2024 13:00:00,2,654.22,0.01,20.56,60.8,3.43,10.74,14.24,7.09,17.4,82,14.3,0.4,972.7,7.4,14,53
30/03/2024 14:00:00,2,787.73,0.0,27.76,50.78,3.93,14.65,19.9,8.61,17.1,87,14.9,1.1,973.6,4.7,23,2
30/03/2024 15:00:00,2,894.55,0.0,30.5,46.49,4.41,18.89,25.85,10.26,17.1,87,15.0,0.0,974.9,1.1,360,0
30/03/2024 16:00:00,3,1041.41,0.01,34.62,38.62,4.83,25.55,35.32,13.93,16.6,87,14.5,0.5,975.3,2.8,310,0
30/03/2024 17:00:00,3,1308.44,0.15,43.53,22.71,5.3,37.51,51.95,18.49,16.3,84,13.6,0.4,975.4,4.7,203,0
30/03/2024 18:00:00,3,1522.06,0.88,50.04,10.28,5.25,47.14,63.58,20.52,15.5,87,13.4,0.0,973.7,0.8,207,0
30/03/2024 19:00:00,3,1548.77,1.17,49.35,6.62,4.77,48.57,62.84,24.32,15.1,89,13.3,0.0,973.8,2.4,117,0
30/03/2024 20:00:00,3,1482.01,1.01,46.61,5.28,5.07,49.33,62.36,34.96,14.1,95,13.4,0.0,974.2,2.6,146,0
30/03/2024 21:00:00,4,1428.6,0.89,43.87,4.47,5.84,51.23,64.08,48.64,13.8,96,13.2,0.0,974.1,4.0,185,0
30/03/2024 22:00:00,4,1415.25,0.79,43.53,4.6,6.68,52.73,65.81,59.78,13.5,95,12.8,0.0,974.5,3.2,207,0
30/03/2024 23:00:00,4,1375.2,0.54,41.13,6.08,6.79,51.69,64.6,63.33,13.0,96,12.4,0.0,974.6,3.8,229,0
31/03/2024 00:00:00,4,1308.44,0.45,37.7,7.69,6.62,50.08,62.76,63.84,12.9,93,11.8,0.0,974.1,4.7,203,0
31/03/2024 01:00:00,4,1335.14,1.06,37.01,5.41,6.26,51.27,65.2,57.76,12.3,95,11.5,0.0,975.0,3.4,212,0
31/03/2024 02:00:00,4,1615.52,9.16,36.33,2.73,5.84,60.04,78.02,40.53,12.5,94,11.6,0.0,976.4,3.4,252,55
31/03/2024 03:00:00,4,2109.53,29.5,33.24,9.39,6.02,72.5,94.96,28.37,15.8,85,13.3,0.0,977.3,1.8,259,245
31/03/2024 04:00:00,4,1708.98,18.1,33.59,35.05,7.63,55.82,72.0,17.48,18.0,71,12.7,0.0,978.4,3.8,49,460
31/03/2024 05:00:00,4,1682.28,12.96,34.96,67.95,9.3,63.22,79.41,17.48,19.9,64,12.9,0.0,978.6,6.0,57,652
31/03/2024 06:00:00,5,1628.88,6.98,30.5,125.89,10.49,78.95,95.01,16.72,21.2,57,12.4,0.0,979.0,6.1,50,793
31/03/2024 07:00:00,3,640.87,0.95,5.06,131.61,2.92,18.44,23.06,5.83,22.9,51,12.2,0.0,978.5,4.4,55,879
31/03/2024 08:00:00,3,487.33,0.43,2.48,131.61,1.82,12.19,15.67,4.88,24.2,43,10.9,0.0,977.9,3.6,53,900
31/03/2024 09:00:00,3,447.27,0.4,2.4,133.04,1.71,11.68,15.24,5.13,25.2,36,9.1,0.0,976.6,4.1,52,856
31/03/2024 10:00:00,3,427.25,0.4,2.61,131.61,1.68,10.96,14.65,5.13,25.8,31,7.4,0.0,975.4,4.4,35,745
31/03/2024 11:00:00,3,420.57,0.43,3.21,130.18,1.74,10.44,14.34,5.13,25.9,30,7.0,0.0,974.1,4.6,39,570
31/03/2024 12:00:00,3,427.25,0.41,4.58,128.75,1.85,10.23,14.28,5.38,25.1,34,8.2,0.0,974.9,3.9,34,367
31/03/2024 13:00:00,2,841.14,1.12,32.22,95.84,3.93,18.58,26.99,19.25,24.4,36,8.4,0.0,974.7,1.8,37,143
31/03/2024 14:00:00,3,1548.77,0.13,76.77,47.21,8.11,38.77,56.19,45.6,23.3,43,10.1,0.0,974.9,1.8,259,11
31/03/2024 15:00:00,4,2296.45,1.12,112.41,12.52,12.87,61.68,86.44,72.96,21.0,52,10.8,0.0,974.7,4.1,255,0
31/03/2024 16:00:00,5,2750.4,5.92,122.01,1.2,16.45,81.19,109.75,98.29,18.3,70,12.7,0.0,974.6,6.0,245,0
31/03/2024 17:00:00,5,2937.32,8.72,122.01,0.38,18.12,94.48,124.78,117.54,17.5,75,13.1,0.0,974.4,6.4,243,0
31/03/2024 18:00:00,5,2883.91,8.94,119.27,0.34,17.17,95.0,124.16,123.62,17.2,78,13.3,0.0,974.6,6.8,245,0
31/03/2024 19:00:00,5,2376.56,5.09,101.45,1.34,11.8,77.26,102.06,105.38,16.9,76,12.6,0.0,973.9,6.8,245,0
31/03/2024 20:00:00,4,1922.61,1.51,84.31,4.92,9.18,60.85,84.23,102.34,16.3,72,11.3,0.0,973.6,6.8,245,0
31/03/2024 21:00:00,4,1642.23,0.28,69.23,11.8,8.34,52.92,76.85,107.41,15.6,69,10.0,0.0,972.9,6.8,245,0
31/03/2024 22:00:00,3,1495.36,0.05,53.47,20.92,7.27,46.59,70.69,106.39,15.1,68,9.2,0.0,972.3,6.4,243,0
31/03/2024 23:00:00,3,1522.06,0.01,40.1,28.97,6.08,42.28,64.81,94.23,14.5,70,9.1,0.0,971.8,6.4,243,0
1/4/2024 0:00,3,1708.98,0.01,34.62,31.83,5.36,42.21,62.47,81.06,14.1,70,8.7,0.0,972.1,6.5,236,0
1/4/2024 1:00,3,1922.61,0.04,37.36,26.82,5.3,43.85,63.0,68.9,13.8,70,8.4,0.0,972.1,6.2,234,0
1/4/2024 2:00,4,2429.96,5.7,52.09,9.83,6.97,53.4,75.7,64.85,14.1,71,8.9,0.0,972.2,5.2,236,62
1/4/2024 3:00,4,3311.16,35.32,59.63,14.13,9.3,71.27,98.52,61.81,17.0,69,11.3,0.0,972.3,3.1,225,257
1/4/2024 4:00,5,4058.84,49.62,80.88,29.33,10.37,92.47,124.2,53.7,20.7,51,10.2,0.0,972.8,1.9,68,474
1/4/2024 5:00,5,4379.27,33.08,104.19,79.39,9.89,115.75,148.35,39.52,22.6,47,10.7,0.0,973.0,3.9,56,666
1/4/2024 6:00,5,3952.03,11.73,82.25,191.69,8.58,123.53,150.77,25.84,24.6,43,11.2,0.0,972.2,6.2,36,812
1/4/2024 7:00,4,774.38,0.87,6.34,158.79,2.32,13.69,20.31,5.76,26.4,38,10.9,0.0,971.5,6.8,25,898
1/4/2024 8:00,3,440.6,0.5,3.13,138.76,1.39,6.18,11.46,3.36,27.7,32,9.5,0.0,970.7,7.2,6,919
1/4/2024 9:00,3,397.21,0.51,3.17,134.47,1.33,5.17,10.81,3.01,28.4,26,7.1,0.0,969.8,6.9,6,872
1/4/2024 10:00,3,393.87,0.55,3.73,133.04,1.46,4.95,11.07,3.04,28.7,24,6.1,0.0,968.9,5.9,14,761
1/4/2024 11:00,3,417.23,0.68,5.36,131.61,1.79,5.26,11.94,3.51,28.5,23,5.4,0.0,968.3,5.0,21,592
1/4/2024 12:00,3,467.3,0.78,8.83,125.89,2.24,5.67,12.84,4.24,28.2,26,6.9,0.0,968.7,3.6,45,383
1/4/2024 13:00,2,1041.41,2.12,43.87,75.82,4.65,13.01,24.43,13.3,26.9,34,9.8,0.0,968.8,3.8,107,162
1/4/2024 14:00,3,2029.42,3.46,94.59,12.34,8.58,29.3,48.11,30.15,24.6,42,10.8,0.0,968.9,4.1,165,14
1/4/2024 15:00,3,2857.21,14.75,113.79,0.13,12.52,49.7,74.33,50.66,21.7,54,12.0,0.0,969.5,5.9,227,0
1/4/2024 16:00,4,3177.64,16.09,126.12,0.09,15.74,68.06,97.11,74.98,19.7,66,13.2,0.0,969.2,6.8,245,0
1/4/2024 17:00,5,3231.05,14.98,128.87,0.12,17.88,82.73,116.03,95.25,18.7,68,12.7,0.0,969.2,6.8,245,0
1/4/2024 18:00,5,3150.94,13.97,126.12,0.16,18.12,89.69,125.38,109.43,17.9,68,11.9,0.0,969.0,6.6,248,0
1/4/2024 19:00,5,2803.8,8.27,116.53,0.76,15.97,82.16,115.92,114.5,17.2,68,11.2,0.0,969.1,6.3,246,0
1/4/2024 20:00,4,2429.96,2.07,102.82,4.2,13.47,70.75,102.37,114.5,16.5,71,11.2,0.0,968.8,5.8,240,0
1/4/2024 21:00,4,2189.64,0.22,87.05,11.44,12.16,65.21,96.12,116.53,15.9,74,11.3,0.0,968.8,5.0,240,0
1/4/2024 22:00,4,2056.12,0.03,70.6,20.21,10.61,59.57,89.2,114.5,15.5,75,11.1,0.0,969.0,5.3,242,0
1/4/2024 23:00,4,1895.9,0.0,54.15,30.04,9.06,52.86,80.4,109.43,15.0,76,10.8,0.0,969.1,5.0,240,0
2/4/2024 0:00,3,1762.39,0.0,42.5,36.12,8.34,47.87,72.96,105.38,14.7,75,10.4,0.0,968.7,5.4,233,0
2/4/2024 1:00,3,1762.39,0.01,43.18,32.9,8.82,47.46,72.43,107.41,14.2,77,10.3,0.0,969.0,5.1,231,0
2/4/2024 2:00,4,2109.53,4.36,58.26,15.91,10.73,55.94,83.94,107.41,14.4,79,10.8,0.0,969.4,4.8,228,64
2/4/2024 3:00,4,2910.61,27.49,69.23,21.99,12.52,72.72,104.27,96.26,17.3,76,13.1,0.0,970.0,2.6,214,259
2/4/2024 4:00,5,3578.19,33.97,87.05,44.7,11.8,91.45,124.64,66.88,20.8,51,10.3,0.0,970.6,2.9,83,472
2/4/2024 5:00,5,3898.62,21.01,95.96,108.72,10.97,115.93,149.23,46.1,22.8,46,10.6,0.0,970.7,3.3,84,651
2/4/2024 6:00,5,3791.81,7.93,71.29,234.6,10.25,141.53,172.27,31.92,25.0,36,8.9,0.0,970.2,3.5,66,741
2/4/2024 7:00,4,921.25,0.77,6.6,177.38,3.1,19.4,30.21,7.47,26.5,31,8.0,0.0,969.7,3.3,84,816
2/4/2024 8:00,4,534.06,0.47,3.43,154.5,1.74,10.0,18.16,4.81,27.4,29,7.8,0.0,969.0,3.2,90,775
2/4/2024 9:00,4,473.98,0.45,3.38,153.06,1.67,8.89,16.53,4.43,27.9,29,8.3,0.0,968.0,4.5,104,659
2/4/2024 10:00,4,500.68,0.73,6.17,153.06,2.47,9.91,17.86,5.38,28.1,29,8.4,0.0,967.3,4.3,114,507
2/4/2024 11:00,4,627.52,1.23,13.19,153.06,3.99,13.05,22.08,7.92,27.9,29,8.2,0.0,966.7,5.0,120,334
2/4/2024 12:00,4,787.73,1.29,23.65,141.62,5.19,15.79,25.93,10.26,28.0,31,9.3,0.0,966.9,1.4,180,172
2/4/2024 13:00,2,1348.5,0.99,58.95,89.41,7.15,24.65,38.86,18.24,26.7,40,12.0,0.0,966.7,3.2,63,84
2/4/2024 14:00,3,2349.85,0.89,111.04,23.25,10.37,44.24,65.67,29.89,24.7,49,13.3,0.0,967.4,2.8,50,8
2/4/2024 15:00,4,3097.53,8.72,131.61,0.93,12.16,63.98,89.36,42.56,24.1,50,13.1,0.0,968.0,1.6,243,0
2/4/2024 16:00,4,2964.02,10.06,117.9,0.43,10.85,69.18,94.69,50.66,21.7,61,13.8,0.0,968.3,6.0,295,0
2/4/2024 17:00,4,2536.77,8.27,95.96,0.49,8.7,59.14,81.87,49.14,21.0,59,12.7,0.3,968.8,5.7,342,0
2/4/2024 18:00,3,1789.09,2.82,68.55,5.63,5.54,36.73,53.32,38.0,19.9,68,13.8,0.0,968.5,5.1,266,0
2/4/2024 19:00,2,801.09,0.0,23.65,66.52,2.5,10.42,16.68,14.95,19.0,75,14.5,0.0,969.1,4.2,211,0
2/4/2024 20:00,2,620.84,0.0,14.39,81.54,2.12,7.0,11.33,12.41,18.4,80,14.9,0.0,969.4,5.2,34,0
2/4/2024 21:00,2,607.49,0.0,12.17,82.25,2.18,7.85,12.81,12.54,17.6,81,14.3,0.0,970.1,6.8,65,0
2/4/2024 22:00,2,620.84,0.0,11.65,80.11,2.44,9.69,16.03,16.21,16.6,82,13.6,0.0,970.2,3.3,103,0
2/4/2024 23:00,2,660.9,0.0,13.19,72.24,3.07,13.22,21.45,25.08,16.1,84,13.4,0.0,970.4,4.6,198,0
3/4/2024 0:00,2,734.33,0.0,17.48,61.51,4.17,17.91,28.49,35.97,17.3,80,13.9,0.0,969.3,4.1,255,0
3/4/2024 1:00,2,867.84,0.0,25.36,46.49,5.36,24.1,37.7,45.09,17.2,81,14.0,0.0,970.0,2.9,240,0
3/4/2024 2:00,3,1308.44,3.13,43.87,17.88,6.91,37.23,55.74,45.09,17.2,84,14.5,0.0,970.5,5.0,249,52
3/4/2024 3:00,4,1949.31,23.47,47.98,16.27,7.33,50.13,70.22,32.93,18.6,71,13.2,0.0,971.2,2.5,278,184
3/4/2024 4:00,2,947.95,4.86,25.02,87.98,6.62,20.59,28.74,11.65,19.5,65,12.8,0.0,971.9,2.6,74,322
3/4/2024 5:00,3,787.73,3.44,18.16,118.73,6.02,18.37,25.13,9.5,20.4,61,12.6,0.0,972.8,7.7,62,406
3/4/2024 6:00,4,734.33,2.26,13.37,147.34,6.02,19.55,25.84,8.87,21.9,55,12.4,0.0,972.2,7.8,22,497
3/4/2024 7:00,4,440.6,0.66,4.46,144.48,2.62,10.4,15.7,4.94,22.3,55,12.9,0.0,972.2,11.1,29,508
3/4/2024 8:00,4,387.19,0.41,3.38,143.05,2.06,9.08,15.78,4.43,23.6,52,13.2,0.0,971.9,11.2,50,703
3/4/2024 9:00,4,380.52,0.34,3.56,141.62,2.06,9.1,16.53,4.75,24.7,48,13.0,0.0,971.3,10.7,42,813
3/4/2024 10:00,3,377.18,0.34,3.94,138.76,2.06,8.67,15.97,5.19,25.0,46,12.6,0.0,970.7,5.1,45,678
3/4/2024 11:00,3,397.21,0.41,4.84,138.76,2.21,9.26,16.33,6.02,24.3,49,12.9,0.5,970.5,2.5,8,459
3/4/2024 12:00,4,427.25,0.44,6.94,140.19,2.41,10.68,18.02,6.71,24.4,52,13.9,0.0,970.9,4.7,32,351
3/4/2024 13:00,2,881.2,1.22,37.36,92.98,4.05,18.28,29.4,13.43,24.4,50,13.3,0.0,970.9,7.1,49,157
3/4/2024 14:00,3,1588.82,0.43,78.83,30.4,6.26,33.39,52.6,24.57,23.0,58,14.3,0.0,971.1,4.4,35,14
3/4/2024 15:00,4,2243.04,5.42,97.33,3.31,7.87,51.55,78.62,35.46,21.6,65,14.7,0.0,971.9,4.3,294,0
3/4/2024 16:00,4,2670.29,13.41,95.96,0.19,9.06,69.41,102.42,45.09,20.3,71,14.9,0.0,972.2,5.5,259,0
3/4/2024 17:00,5,2990.72,19.45,94.59,0.03,9.3,84.79,120.1,47.62,19.5,75,14.9,0.0,972.4,5.9,256,0
3/4/2024 18:00,5,3097.53,22.35,93.22,0.01,8.34,89.9,121.86,42.05,20.1,66,13.5,0.0,972.4,8.3,265,0
3/4/2024 19:00,5,2750.4,15.42,90.48,0.09,6.5,75.84,100.18,36.98,20.1,65,13.4,0.0,972.7,12.6,246,0
3/4/2024 20:00,4,2243.04,6.65,82.94,0.74,5.48,59.95,80.91,40.02,19.4,69,13.6,0.1,972.1,5.9,281,0
3/4/2024 21:00,4,1869.2,1.72,71.29,3.53,5.48,51.51,72.47,48.13,18.6,74,13.9,0.0,972.5,5.3,242,0
3/4/2024 22:00,3,1562.12,0.29,55.52,10.64,5.54,43.86,65.28,56.24,18.1,76,13.8,0.0,972.2,3.6,264,0
3/4/2024 23:00,3,1308.44,0.05,39.41,19.67,5.01,37.58,58.77,54.72,17.6,79,14.0,0.0,972.5,3.1,234,0
4/4/2024 0:00,3,1201.63,0.03,30.5,25.39,4.47,34.01,54.73,49.14,16.8,82,13.7,0.1,972.5,4.0,280,0
4/4/2024 1:00,3,1321.79,0.1,31.87,21.46,4.71,34.76,56.06,45.6,16.7,79,13.0,0.0,973.2,7.6,265,0
4/4/2024 2:00,3,1895.9,6.54,46.61,6.62,6.32,44.66,69.75,46.1,17.4,73,12.5,0.0,973.8,5.4,262,52
4/4/2024 3:00,4,3017.43,34.87,61.01,8.05,8.58,62.6,92.58,48.64,19.2,66,12.7,0.0,974.6,3.6,323,214
4/4/2024 4:00,5,3845.21,46.49,83.63,27.89,9.3,79.38,111.81,43.06,19.5,65,12.8,0.6,975.9,6.9,219,323
4/4/2024 5:00,5,3631.59,23.92,89.11,89.41,8.23,81.99,110.63,28.63,20.5,62,13.0,0.1,976.6,0.7,360,396
4/4/2024 6:00,4,2269.74,6.48,44.55,177.38,6.26,53.15,73.06,17.23,21.9,52,11.6,0.0,975.4,10.7,303,657
4/4/2024 7:00,4,534.06,0.51,3.64,158.79,1.67,7.31,14.93,3.89,23.6,44,10.7,0.0,975.2,6.5,341,699
4/4/2024 8:00,4,393.87,0.42,2.83,155.93,1.34,5.15,11.36,2.82,25.1,37,9.4,0.0,974.5,8.6,15,744
4/4/2024 9:00,4,373.84,0.44,3.13,157.36,1.43,4.95,10.62,2.91,25.9,35,9.3,0.0,973.7,8.9,27,757
4/4/2024 10:00,4,433.92,0.75,6.43,157.36,2.29,6.19,12.34,4.31,26.2,35,9.5,0.0,972.7,8.2,15,623
4/4/2024 11:00,4,580.79,1.1,14.39,147.34,3.61,8.41,15.95,6.78,26.0,36,9.8,0.0,971.9,8.6,15,455
4/4/2024 12:00,3,761.03,0.96,26.05,127.32,4.71,10.13,18.87,9.12,26.1,36,9.9,0.0,971.8,7.6,352,276
4/4/2024 13:00,2,1335.14,0.7,58.95,77.96,6.68,16.99,29.56,16.72,25.1,42,11.3,0.0,972.0,5.4,352,114
4/4/2024 14:00,3,2189.64,0.95,95.96,20.21,8.94,30.78,49.7,27.87,23.6,51,12.9,0.0,972.2,4.3,294,11
4/4/2024 15:00,3,2750.4,8.16,104.19,1.29,10.01,44.41,67.12,36.98,21.6,60,13.5,0.0,972.6,6.5,267,0
4/4/2024 16:00,4,2857.21,13.52,100.08,0.17,9.66,53.35,78.15,42.05,21.0,59,12.7,0.0,972.3,7.0,258,0
4/4/2024 17:00,4,2696.99,12.07,93.22,0.25,8.58,56.32,82.28,42.05,20.0,60,12.0,0.0,972.2,7.0,249,0
4/4/2024 18:00,4,2429.96,8.61,82.94,0.72,6.79,50.65,74.87,39.01,19.4,64,12.4,0.0,972.3,6.8,245,0
4/4/2024 19:00,3,2082.82,2.12,71.29,6.08,4.59,35.56,54.83,32.93,18.8,64,11.9,0.0,972.2,6.6,248,0
4/4/2024 20:00,2,1815.8,0.04,52.09,24.68,3.34,23.17,38.42,28.88,18.4,65,11.7,0.0,971.9,6.2,249,0
4/4/2024 21:00,2,1575.47,0.0,33.93,46.49,2.83,16.5,28.52,25.84,18.0,66,11.5,0.0,971.5,5.6,243,0
4/4/2024 22:00,2,1295.09,0.0,21.93,64.37,2.68,12.57,22.15,24.57,17.3,69,11.5,0.0,971.1,5.2,236,0
4/4/2024 23:00,2,1161.58,0.0,19.02,66.52,3.19,13.13,22.68,31.41,16.6,71,11.4,0.0,970.9,5.5,238,0
5/4/2024 0:00,2,1094.82,0.0,20.22,64.37,4.05,15.42,25.92,41.04,16.3,73,11.4,0.0,970.4,5.1,231,0
5/4/2024 1:00,2,1161.58,0.0,27.76,57.22,5.48,19.63,32.14,52.69,15.8,74,11.2,0.0,970.9,4.6,225,0
