datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
12/27/2023 0:00,5,974.66,0,9.77,63.66,3.78,86.19,107.74,15.2,8.757,56.198963,0.5070001,0,882.341,7.10031,59.53454,0
12/27/2023 1:00,5,921.25,0,9.77,65.8,3.99,79.13,100.51,16.97,6.4570003,58.73705,-1.043,0,881.5589,7.072878,75.25639,0
12/27/2023 2:00,5,961.3,0,12.34,66.52,5.13,77.24,101.7,21.28,8.007,49.088203,-2.043,0,882.86743,6.830519,71.564964,0
12/27/2023 3:00,5,1108.17,0.06,17.99,62.23,6.74,81.1,110.97,27.11,8.857,55.01959,0.30700004,0,883.8557,6.9247384,62.10283,26
12/27/2023 4:00,5,1228.33,1.47,20.22,66.52,7.99,85.49,118.68,30.15,13.857,54.587376,4.8570004,0,886.7623,3.6,53.13002,159
12/27/2023 5:00,5,1255.04,3.07,17.31,72.96,7.09,88.29,122,26.09,16.457,47.163616,5.157,0,888.2336,3.219938,26.564985,313
12/27/2023 6:00,5,1255.04,3.13,14.74,85.12,5.84,93.64,126.94,21.03,17.357,43.47548,4.807,0,888.6184,2.6208394,344.05453,435
12/27/2023 7:00,4,867.84,1.56,8.05,100.14,3.87,67.52,87.76,11.91,17.807,41.965252,4.707,0,888.20215,3.319036,310.60123,504
12/27/2023 8:00,5,921.25,1.4,7.8,105.86,3.76,82.82,104.9,12.41,17.507,48.11452,6.407,0,887.4669,4.896529,287.1028,512
12/27/2023 9:00,5,1014.71,1.29,8.91,121.59,4.53,102.8,128.37,16.21,17.157,53.223675,7.557,0,886.9706,4.6938252,274.39862,458
12/27/2023 10:00,5,1081.47,1.06,10.54,140.19,5.66,119.19,148.23,22.29,16.707,57.045746,8.157,0,886.6914,3.219938,296.56497,349
12/27/2023 11:00,5,1161.58,0.71,13.54,145.91,6.62,130.14,161.71,27.61,15.507,71.41065,10.357,0,886.08997,1.835647,348.6901,201
12/27/2023 12:00,5,1295.09,0.16,18.85,138.76,7.63,138.32,171.74,31.66,12.707001,68.02885,6.9570003,0,884.44006,4.5536795,71.564964,53
12/27/2023 13:00,5,1401.9,0,22.28,123.02,8.23,138.72,172.7,32.93,10.007,76.72206,6.107,0,883.7655,5.506941,78.6901,0
12/27/2023 14:00,5,1455.31,0,23.99,104.43,8.58,135.36,171.3,32.93,8.857,73.394905,4.3570004,0,883.16406,5.5887027,75.068535,0
12/27/2023 15:00,5,1495.36,0,24.33,86.55,8.58,133.65,172.88,32.42,8.857,54.82091,0.2570001,0,883.16406,7.5942082,58.570484,0
12/27/2023 16:00,5,1468.66,0,23.31,72.24,8.11,127.84,168.51,30.4,9.057,46.57064,-1.793,0,883.5133,8.287822,55.6196,0
12/27/2023 17:00,5,1388.55,0,21.25,60.8,7.51,117.6,158.82,27.87,8.907,46.356155,-1.993,0,883.1001,8.0899935,57.724377,0
12/27/2023 18:00,5,1281.74,0,19.54,54.36,6.74,103.63,144.53,25.84,8.907,44.675083,-2.493,0,882.8407,7.9932966,54.16227,0
12/27/2023 19:00,5,1121.52,0,17.14,51.5,5.66,86.08,123.01,23.05,9.207001,42.818,-2.793,0,882.54285,7.289445,57.094753,0
12/27/2023 20:00,4,947.95,0,14.05,50.78,4.53,68.39,99.05,19.51,9.657,43.10971,-2.293,0,882.31195,6.9247384,62.10283,0
12/27/2023 21:00,4,781.06,0,10.71,52.21,3.43,52.01,76.55,15.58,9.957001,42.722534,-2.143,0,882.0132,7.729527,62.24156,0
12/27/2023 22:00,3,660.9,0,8.48,53.64,2.77,40.58,60.89,13.81,10.056999,39.700127,-3.0429997,0,881.625,8.049845,63.435013,0
12/27/2023 23:00,3,587.46,0,7.03,55.79,2.47,33.92,51.29,12.92,10.007,36.007664,-4.393,0,881.0838,7.8954163,65.77226,0
12/28/2023 0:00,3,534.06,0,5.91,57.22,2.26,29.38,44.1,11.78,9.907,32.980362,-5.643,0,880.52026,7.42159,67.16631,0
12/28/2023 1:00,3,520.71,0,5.57,59.37,2.26,27.97,41.71,11.27,8.907,36.36037,-5.243,0,880.16046,9,73.73973,0
12/28/2023 2:00,3,614.17,0,7.8,60.08,2.86,33.16,49.94,12.41,8.807,33.41039,-6.443,0,880.2021,8.654986,73.07241,0
12/28/2023 3:00,3,794.41,0.07,12.34,57.94,3.73,42.57,64.05,14.31,9.607,36.433094,-4.593,0,880.81915,7.42159,75.96373,27
12/28/2023 4:00,3,921.25,1.3,13.88,62.23,4.35,48.91,73.06,14.95,13.207001,44.94269,1.5070001,0,882.6659,5.937272,75.96373,167
12/28/2023 5:00,4,974.66,2.49,12.51,71.53,4.53,52.75,78.13,14.95,16.907,56.51798,8.207001,0,884.5202,5.6233797,50.194473,327
12/28/2023 6:00,4,988.01,2.51,11.14,83.68,4.47,59.63,85.48,14.69,18.206999,42.373478,5.2070003,0,884.63715,2.8799999,360,453
12/28/2023 7:00,3,720.98,1.33,6.6,100.14,3.25,44.74,61.48,9.37,18.607,42.782974,5.7070003,0,884.28467,3.096837,324.46225,525
12/28/2023 8:00,4,801.09,1.33,7.45,111.58,3.93,60.14,79.7,12.29,18.407,46.096916,6.607,0,883.6792,3.8773184,291.80148,532
12/28/2023 9:00,5,921.25,1.29,9.17,131.61,5.13,78.75,101.96,16.97,17.757,54.11025,8.357,0,883.2312,5.0528407,265.91446,476
12/28/2023 10:00,5,1041.41,1.12,11.48,148.77,6.32,100.04,127.6,22.55,16.857,60.052204,9.057,0,882.93634,4.3498964,245.55606,362
12/28/2023 11:00,5,1188.28,0.75,14.91,148.77,7.21,118.95,150.41,27.11,15.107,81.46622,11.957001,0,882.3617,3.0547013,224.9999,209
12/28/2023 12:00,5,1321.79,0.17,19.54,127.32,7.15,128.12,161.86,27.61,15.007,65.11953,8.507,0,882.4052,3.219938,116.56499,56
12/28/2023 13:00,5,1455.31,0,22.96,95.84,5.54,128.62,163.23,22.29,13.157,49.465454,2.8070002,0,882.1241,3.7064266,119.05451,0
12/28/2023 14:00,5,1548.77,0,25.36,75.1,4.89,129.75,165.71,19.51,15.857,35.75861,0.7070001,0,883.8114,2.0991426,120.96369,0
12/28/2023 15:00,5,1615.52,0,25.7,65.09,4.83,132.62,168.57,18.24,16.157,31.006973,-0.99300003,0,884.37354,2.16,90,0
12/28/2023 16:00,5,1535.42,0,22.96,68.66,5.07,127.08,160.74,16.97,16.257,27.28591,-2.643,0,885.1104,3.2399998,360,0
12/28/2023 17:00,5,1495.36,0,21.08,68.66,5.42,123.59,156.78,16.47,15.957001,27.71016,-2.6929998,0,885.32904,4.0249224,243.43501,0
12/28/2023 18:00,5,1482.01,0,19.88,66.52,5.66,124.58,156.83,16.21,15.556999,31.51914,-1.293,0,885.3307,3.9763298,275.19434,0
12/28/2023 19:00,5,1455.31,0,18.34,65.09,5.54,124.31,154.7,15.07,15.107,34.52053,-0.44299996,0,885.0502,2.968636,14.036275,0
12/28/2023 20:00,5,1415.25,0,16.62,65.09,5.48,122.03,149.84,13.93,14.806999,34.684467,-0.6429999,0,884.57367,2.968636,14.036275,0
12/28/2023 21:00,5,1335.14,0,14.22,67.95,5.66,117.1,142.82,14.06,14.556999,33.489574,-1.3429999,0,884.2921,2.0364676,44.999897,0
12/28/2023 22:00,5,1174.93,0,11.14,75.82,6.08,107,130.42,13.93,14.207001,31.824202,-2.343,0,883.96735,3.7064266,209.0545,0
12/28/2023 23:00,5,1054.76,0,9,80.82,6.26,98.74,119.85,13.17,13.707001,31.21029,-3.0429997,0,883.5769,4.2136917,199.9832,0
12/29/2023 0:00,5,961.3,0,7.63,85.12,6.2,91,109.34,11.78,13.306999,31.209234,-3.3930001,0,883.5762,5.771239,183.57626,0
12/29/2023 1:00,5,894.55,0,7.2,87.98,6.14,84.88,101.84,11.27,12.806999,33.467884,-2.8930001,0,883.531,2.8116899,140.19447,0
12/29/2023 2:00,5,907.9,0,8.05,84.4,6.32,83.47,100.84,12.03,13.357,31.810726,-3.093,0,884.20435,2.5455842,135.0001,0
12/29/2023 3:00,5,934.6,0.02,10.02,80.11,6.56,83.69,102.17,13.05,13.707001,31.326538,-2.993,0,884.7903,2.5455842,188.13002,26
12/29/2023 4:00,5,947.95,0.59,10.88,81.54,6.68,79.7,98.16,13.05,12.707001,66.186226,6.557,0,884.9598,5.00128,239.74365,162
12/29/2023 5:00,5,921.25,1.27,9.25,88.69,6.44,76.04,94.05,12.29,13.907,43.716946,1.7570001,0,885.9172,4.3349743,221.63345,318
12/29/2023 6:00,5,894.55,1.24,7.54,103,6.14,78.14,96.35,11.78,14.357,46.738174,3.107,0,885.8528,5.634891,243.43501,441
12/29/2023 7:00,5,894.55,0.99,6.25,114.44,5.48,89.1,108.89,11.53,14.457001,49.999737,4.157,0,885.28925,7.4128532,240.94548,510
12/29/2023 8:00,5,947.95,0.91,6.17,120.16,4.95,102.99,124.89,11.65,14.207001,51.171963,4.257,0,884.8342,8.287822,235.6196,506
12/29/2023 9:00,5,988.01,0.89,7.03,124.45,5.36,110.84,133.74,12.67,13.757,50.870266,3.757,0,884.3786,8.161764,228.57643,436
12/29/2023 10:00,5,1014.71,0.75,8.4,127.32,6.68,115.44,138.91,14.95,13.357,50.40381,3.257,0,883.9444,6.4096174,218.15727,348
12/29/2023 11:00,5,1081.47,0.47,11.31,123.02,7.99,121.99,147.13,17.99,12.257,72.25794,7.407,0,883.5496,2.5455842,224.9999,205
12/29/2023 12:00,5,1201.63,0.1,16.28,114.44,9.18,130.88,159.03,22.04,10.556999,63.23098,3.857,0,882.79913,3.7064266,60.94549,56
12/29/2023 13:00,5,1388.55,0,22.28,97.27,9.18,146.57,179.24,25.59,7.357,79.85479,4.1070004,0,881.79535,4.73506,98.74608,0
12/29/2023 14:00,5,1602.17,0,26.73,80.82,8.94,166.51,205.13,27.87,7.807,79.08587,4.407,0,882.08575,2.9024127,97.12492,0
12/29/2023 15:00,5,1789.09,0,29.82,70.81,8.82,183.45,227.16,27.87,7.257,81.823074,4.3570004,0,882.0094,2.1897945,99.46225,0
12/29/2023 16:00,5,1895.9,0,29.47,67.23,8.11,191.18,236.32,25.08,11.707001,58.7949,3.907,0,884.51996,1.1384199,108.43504,0
12/29/2023 17:00,5,1976.01,0,28.45,63.66,7.63,198.1,244.64,24.07,10.757,60.024223,3.3070002,0,883.8398,3.671294,78.6901,0
12/29/2023 18:00,5,1976.01,0,26.73,60.08,6.97,203.02,249.51,24.07,7.557,73.67603,3.157,0,882.1452,5.815978,68.19853,0
12/29/2023 19:00,5,1869.2,0,22.62,60.08,5.54,199.72,242.44,21.79,10.857,58.375668,3.007,0,882.9322,2.9024127,82.875084,0
12/29/2023 20:00,5,1695.63,0,17.31,64.37,4.23,189.04,225.21,18.24,12.556999,50.36194,2.507,0,883.5081,1.4399999,90,0
12/29/2023 21:00,5,1508.71,0,12.68,75.82,3.87,175.75,205.83,16.21,12.507,49.460537,2.207,0,882.96655,3.096837,54.46224,0
12/29/2023 22:00,5,1174.93,0,6.94,100.14,4.23,150.74,173.66,13.93,12.507,48.06916,1.807,0,882.70667,2.4149535,63.435013,0
12/29/2023 23:00,5,1068.12,0,5.57,100.14,3.87,141.74,162.5,12.92,12.306999,47.499805,1.457,0,882.35925,1.835647,101.3099,0
12/30/2023 0:00,5,1014.71,0,4.84,100.14,3.67,134.51,153.64,12.03,12.257,46.141186,1.0070001,0,882.1639,1.484318,104.03627,0
12/30/2023 1:00,5,1014.71,0,5.4,94.41,3.31,132.62,152.11,12.92,11.857,48.404186,1.307,0,882.8543,2.0991426,59.03632,0
12/30/2023 2:00,5,1121.52,0,8.31,80.11,3.28,138.88,162.2,15.71,12.306999,45.660126,0.90700006,0,883.22534,3.7064266,60.94549,0
12/30/2023 3:00,5,1281.74,0.01,13.37,65.8,3.58,147.18,175.77,18.49,10.907,52.664974,1.6070001,0,882.8678,4.198285,59.03632,15
12/30/2023 4:00,5,1401.9,0.28,16.96,60.8,3.99,149.29,180.45,19.25,11.707001,69.001045,6.2070003,0,883.481,3.319036,49.398785,96
12/30/2023 5:00,5,1441.96,0.88,16.96,63.66,4.23,147.5,178.68,19,13.857,52.898678,4.407,0,884.4222,2.6208394,15.945477,176
12/30/2023 6:00,5,1468.66,1.34,16.11,69.38,4.41,148.1,179.26,19.25,14.457001,45.30051,2.757,0,884.68243,2.52,270,289
12/30/2023 7:00,5,1148.22,0.89,10.02,88.69,3.93,124.01,147.07,14.82,14.107,50.079136,3.857,0,884.27057,5.00128,239.74365,272
12/30/2023 8:00,5,1161.58,0.95,9.6,91.55,3.99,131.6,156,16.09,13.857,52.898678,4.407,0,883.5554,5.1919937,236.3099,289
12/30/2023 9:00,5,1241.68,0.91,10.97,101.57,4.83,145.07,171.78,20.01,13.357,54.83848,4.457,0,883.16455,3.396233,237.99466,211
12/30/2023 10:00,5,1321.79,0.78,13.02,110.15,5.84,157.87,187.79,26.09,13.357,55.416397,4.6070004,0,882.6446,1.5273507,224.9999,183
12/30/2023 11:00,5,1388.55,0.52,15.25,108.72,6.32,170.33,202.75,29.89,12.407,79.755394,9.007,0,882.05664,1.835647,281.3099,166
12/30/2023 12:00,5,1482.01,0.11,18.16,95.84,6.02,178.16,211.49,29.13,12.107,63.14784,5.307,0,881.9252,1.08,90,56
12/30/2023 13:00,5,1575.47,0,20.73,76.53,4.53,177.11,210.89,23.81,7.757,82.461426,4.957,0,880.594,2.6208394,105.945465,0
12/30/2023 14:00,5,1642.23,0,21.76,62.23,3.81,174.24,207.51,20.52,8.457001,70.04243,3.3070002,0,880.996,2.52,90,0
12/30/2023 15:00,5,1668.93,0,21.59,53.64,3.7,171.36,203.67,19,10.257,53.057617,1.1070001,0,881.88715,3.6179552,84.2895,0
12/30/2023 16:00,5,1628.88,0,20.05,50.07,3.81,161.05,190.56,17.48,13.407,36.347816,-1.243,0,883.35974,2.2768397,71.564964,0
12/30/2023 17:00,5,1562.12,0,18.34,51.5,4.17,148.99,176.41,16.97,13.857,32.07618,-2.543,0,883.29535,1.8,53.13002,0
12/30/2023 18:00,5,1428.6,0,15.94,57.94,4.59,136.29,162.08,17.23,13.806999,31.008215,-3.0429997,0,883.27374,2.9024127,29.744795,0
12/30/2023 19:00,5,1281.74,0,13.37,60.8,4.53,120.98,143.48,15.83,13.257,31.545456,-3.2929997,0,882.7744,3.0758414,20.556128,0
12/30/2023 20:00,5,1228.33,0,12.51,54.36,4.23,111.99,133.49,15.33,12.907,32.034996,-3.3930001,0,882.62177,2.8116899,39.805527,0
12/30/2023 21:00,5,1121.52,0,11.14,52.21,3.99,100.42,121.2,15.33,12.607,32.30667,-3.5429997,0,882.1441,4.5820518,44.999897,0
12/30/2023 22:00,5,1028.06,0,10.11,51.5,3.73,87.69,108.23,15.96,9.657,39.877254,-3.343,0,880.66864,5.904439,52.431335,0
12/30/2023 23:00,5,934.6,0,9.25,52.21,3.46,76.85,96.91,16.97,8.757,42.526306,-3.2929997,0,879.74744,6.1305785,49.76371,0
12/31/2023 0:00,4,841.14,0,8.31,55.79,3.46,67.13,85.79,18.24,8.257,44.154587,-3.243,0,879.43665,6.193674,54.46224,0
12/31/2023 1:00,4,747.68,0,7.71,58.65,3.58,56.17,73.41,19.76,5.557,50.806427,-3.843,0,878.73016,7.10031,59.53454,0
12/31/2023 2:00,3,747.68,0,9.34,58.65,4.11,49.89,68.25,22.29,5.357,50.749947,-4.0429997,0,878.9839,7.24486,63.435013,0
12/31/2023 3:00,3,834.47,0.06,13.19,55.07,5.07,49.86,71.22,26.09,6.857,54.68519,-1.6429999,0,880.01385,7.0911775,66.037506,25
12/31/2023 4:00,4,907.9,1.36,14.05,56.51,5.78,51.08,74.05,26.85,12.056999,52.04373,2.507,0,882.9421,3.7064266,60.94549,160
12/31/2023 5:00,4,934.6,2.74,12.34,62.94,5.78,53.38,76.82,25.33,14.507,41.901554,1.707,0,884.44385,2.16,360,317
12/31/2023 6:00,4,961.3,2.85,11.14,72.96,5.25,60.85,84.49,22.55,15.157,39.896877,1.6070001,0,884.8114,2.2768397,288.43503,442
12/31/2023 7:00,3,674.25,1.4,6.08,87.98,3.34,43.23,56.87,12.16,15.207001,46.15948,3.707,0,884.39935,4.6938252,265.60138,513
12/31/2023 8:00,4,707.63,1.17,6.17,101.57,3.64,54.83,70.1,14.19,15.157,51.788044,5.307,0,883.7706,5.506941,258.6901,522
12/31/2023 9:00,4,774.38,1.05,7.11,117.3,4.29,68.87,86.48,17.73,14.957001,53.747356,5.657,0,883.2508,5.5887027,255.06853,468
12/31/2023 10:00,5,841.14,0.88,8.31,125.89,4.83,81.53,101.22,21.28,14.407,56.269203,5.807,0,882.6666,4.5536795,251.56496,359
12/31/2023 11:00,5,921.25,0.59,10.71,124.45,5.42,92.45,114.46,25.33,13.056999,80.92517,9.857,0,882.1673,2.2768397,251.56496,210
12/31/2023 12:00,5,1028.06,0.13,14.91,117.3,6.14,99.73,123.83,29.13,11.007,70.54753,5.857,0,880.83466,3.9763298,95.19434,59
12/31/2023 13:00,5,1161.58,0,18.68,105.86,6.85,104.99,130.94,31.41,7.857,79.09331,4.457,0,879.775,4.1046314,105.25517,0
12/31/2023 14:00,5,1268.39,0,21.25,91.55,7.15,109.91,138.18,31.66,7.407,74.43418,3.157,0,879.74457,2.5455842,98.13002,0
12/31/2023 15:00,5,1335.14,0,21.93,77.96,6.74,113.29,143.89,29.13,8.107,59.15412,0.60700005,0,880.4064,2.8799999,90,0
12/31/2023 16:00,5,1321.79,0,20.39,64.37,4.95,108.47,138.59,22.29,10.357,43.95599,-1.3929999,0,881.49884,3.671294,78.6901,0
12/31/2023 17:00,5,1228.33,0,17.65,57.22,3.78,98.2,125.76,17.23,13.257,32.018764,-3.093,0,882.9477,3.0758414,69.44387,0
12/31/2023 18:00,5,1094.82,0,14.39,59.37,3.81,87.1,111.16,15.2,13.257,29.825405,-4.0429997,0,882.8611,2.0991426,59.03632,0
12/31/2023 19:00,4,907.9,0,10.45,67.23,3.93,72.53,91.24,13.43,13.056999,29.433306,-4.393,0,882.8604,2.3051248,51.34017,0
12/31/2023 20:00,4,841.14,0,9.6,65.09,3.93,65.25,82.56,13.05,12.907,29.500433,-4.493,0,882.62177,2.5455842,44.999897,0
12/31/2023 21:00,4,774.38,0,8.57,64.37,3.87,56.59,72.51,12.92,12.806999,30.257557,-4.243,0,882.3182,3.096837,54.46224,0
12/31/2023 22:00,3,714.3,0,7.97,63.66,3.73,49,64.46,13.17,12.757,30.931612,-3.993,0,882.46954,3.563818,44.999897,0
12/31/2023 23:00,3,680.92,0,7.71,61.51,3.55,43.97,58.74,13.17,12.507,31.91707,-3.7929997,0,882.10034,3.319036,49.398785,0
1/1/2024 0:00,3,640.87,0,7.11,60.8,3.28,39.46,52.74,12.16,12.306999,33.072197,-3.493,0,881.9262,3.8268526,48.814175,0
1/1/2024 1:00,3,614.17,0,7.2,57.94,2.98,36.89,50.3,12.16,7.507,51.164318,-1.9429998,0,879.79,5.991594,57.264786,0
1/1/2024 2:00,3,700.95,0,9.77,50.78,3.28,41.3,58.91,14.31,8.357,46.885563,-2.343,0,880.6915,5.8048253,60.255207,0
1/1/2024 3:00,4,894.55,0.08,15.08,43.27,4.35,51.78,76.4,19.25,8.207001,50.42607,-1.493,0,881.1426,5.8048253,60.255207,25
1/1/2024 4:00,4,1068.12,1.93,17.14,43.99,5.66,61.56,91.33,23.56,11.657,54.777885,2.857,0,882.8528,3.6,36.86999,161
1/1/2024 5:00,4,1134.87,3.86,14.91,51.5,5.42,68,99.66,21.28,13.806999,41.398945,0.90700006,0,884.2272,4.3349743,4.763556,320
1/1/2024 6:00,5,1148.22,3.69,13.37,67.23,5.13,77.33,109,19,14.757,37.688168,0.45700008,0,884.20526,4.452954,345.9637,445
1/1/2024 7:00,4,821.11,1.79,7.88,87.98,3.73,59.36,78.77,12.03,15.207001,39.203278,1.4070001,0,883.6188,4.6102495,321.34018,517
1/1/2024 8:00,5,894.55,1.55,7.97,100.14,4.05,77.85,99.8,13.93,15.306999,41.538513,2.3070002,0,883.0545,5.00128,300.25635,527
1/1/2024 9:00,5,1001.36,1.4,9.25,117.3,5.01,101.07,127.21,18.49,15.007,45.779015,3.407,0,882.4052,4.896529,287.1028,470
1/1/2024 10:00,5,1094.82,1.16,10.54,131.61,5.96,121.51,151.38,24.07,14.357,52.847607,4.8570004,0,881.9515,3.9763298,275.19434,362
1/1/2024 11:00,5,1174.93,0.78,13.19,131.61,6.68,137.45,170.57,28.63,12.857,79.284546,9.357,0,881.4737,2.1897945,279.46225,214
1/1/2024 12:00,5,1308.44,0.19,18.16,120.16,7.27,148.44,184.35,31.66,12.007,65.352646,5.7070003,0,880.842,3.4152596,71.564964,62
1/1/2024 13:00,5,1441.96,0,21.76,100.14,7.15,152.42,190.18,30.15,8.007,73.49814,3.5570002,0,879.23785,3.96,90,0
1/1/2024 14:00,5,1535.42,0,23.99,82.25,7.03,151.44,190.58,28.63,7.807,60.373154,0.60700005,0,879.4934,5.0911684,81.86999,0
1/1/2024 15:00,5,1588.82,0,24.68,67.23,7.03,150.48,191.93,27.61,6.9570003,51.389423,-2.393,0,879.3681,6.638072,77.4712,0
1/1/2024 16:00,5,1575.47,0,23.99,55.79,6.91,142.05,183.49,26.09,8.057,42.796894,-3.843,0,879.8651,5.1544156,77.90526,0
1/1/2024 17:00,5,1508.71,0,21.93,49.35,6.97,128.95,169.93,25.59,9.507,35.857784,-4.893,0,880.6016,5.634891,63.435013,0
1/1/2024 18:00,5,1388.55,0,20.05,45.78,6.91,114,154.97,25.84,10.107,33.04009,-5.443,0,880.60925,5.8048253,60.255207,0
1/1/2024 19:00,5,1241.68,0,17.48,45.78,6.44,96.91,134.62,25.59,8.957001,36.237915,-5.243,0,879.83704,6.489992,56.3099,0
1/1/2024 20:00,5,1068.12,0,14.74,48.64,5.78,79.5,112.55,24.32,8.157,40.179096,-4.593,0,879.1324,6.989936,55.491425,0
1/1/2024 21:00,4,907.9,0,12.17,51.5,5.07,63.56,91.48,22.29,6.607,47.609577,-3.743,0,878.173,7.9932966,54.16227,0
1/1/2024 22:00,4,787.73,0,10.28,54.36,4.41,51.81,75.99,21.28,6.157,49.291836,-3.6929998,0,877.6228,8.0899935,57.724377,0
1/1/2024 23:00,3,700.95,0,9,55.79,3.93,43.91,64.81,20.01,6.407,46.145306,-4.343,0,877.3047,8.0899935,57.724377,0
1/2/2024 0:00,3,620.84,0,7.71,56.51,3.46,37.31,54.5,17.73,7.4570003,39.36735,-5.493,0,877.69385,7.0911775,66.037506,0
1/2/2024 1:00,3,600.81,0,7.2,56.51,3.22,33.03,48.37,16.72,8.357,37.595615,-5.2929997,0,878.7035,7.10031,59.53454,0
1/2/2024 2:00,3,687.6,0,9.77,55.07,4.05,36.98,55.58,19.51,6.057,42.040356,-5.893,0,877.83624,7.24486,63.435013,0
1/2/2024 3:00,3,881.2,0.09,15.08,50.07,5.6,47.34,72.24,24.83,7.407,44.40051,-3.9429998,0,878.8807,6.439876,63.435013,26
1/2/2024 4:00,4,1041.41,1.84,16.62,50.78,6.5,56.07,85.18,26.35,11.657,60.24401,4.207,0,881.2944,4.6938257,57.528828,164
1/2/2024 5:00,4,1134.87,3.74,14.74,57.94,6.2,64.23,95.44,23.56,14.056999,32.976097,-1.993,0,882.7753,1.835647,348.6901,325
1/2/2024 6:00,5,1188.28,3.74,13.71,72.24,5.78,78.28,111.35,20.77,14.556999,38.59326,0.60700005,0,882.73145,2.8116899,309.8055,452
1/2/2024 7:00,4,881.2,1.9,8.48,94.41,4.29,66.54,88.23,14.31,14.757,45.86979,3.207,0,882.12415,4.2136917,289.9832,525
1/2/2024 8:00,5,947.95,1.51,8.4,114.44,5.01,88.19,112.41,17.48,14.607,52.364666,4.957,0,881.6259,5.3999996,270,535
1/2/2024 9:00,5,1054.76,1.27,9.51,138.76,6.14,112.08,139.54,22.29,14.207001,58.396744,6.157,0,880.9332,5.3517847,250.34608,481
1/2/2024 10:00,5,1161.58,1.03,11.14,153.06,7.09,134.96,166.12,27.36,13.607,61.34599,6.307,0,880.5868,4.510787,241.38963,370
1/2/2024 11:00,5,1268.39,0.71,14.05,151.63,7.87,151.5,185.89,31.92,12.407,76.58573,8.407,0,879.97797,1.5273507,224.9999,218
1/2/2024 12:00,5,1388.55,0.17,18.68,134.47,8.34,158.59,194.83,34.45,11.907,68.33196,6.257,0,879.4992,2.968636,104.03627,63
1/2/2024 13:00,5,1548.77,0,22.62,108.72,7.03,165.89,204.46,30.4,7.7070003,76.345345,3.8070002,0,878.584,4.198285,120.96369,0
1/2/2024 14:00,5,1695.63,0,24.68,88.69,5.6,176.55,216.97,25.84,11.107,57.21206,2.957,0,880.53265,5.506941,168.69011,0
1/2/2024 15:00,5,1789.09,0,25.02,75.1,4.83,184.51,224.93,23.05,10.657,57.3,2.5570002,0,880.85315,1.1384199,108.43504,0
1/2/2024 16:00,5,1842.5,0,24.33,64.37,4.35,185.43,224.45,20.52,6.807,69.70925,1.6570001,0,878.7817,3.671294,78.6901,0
1/2/2024 17:00,5,1869.2,0,23.99,55.79,4.11,187.45,226.01,18.75,5.1070004,74.5572,0.9570001,0,877.6609,5.4477882,82.40546,0
1/2/2024 18:00,5,1869.2,0,23.31,50.07,3.87,188.32,226.42,17.73,4.557,71.55078,-0.14299989,0,877.0633,5.04,90,0
1/2/2024 19:00,5,1789.09,0,21.25,47.92,3.58,181.71,217.47,16.21,7.4570003,51.150356,-1.993,0,878.0394,2.9024127,97.12492,0
1/2/2024 20:00,5,1628.88,0,17.99,50.78,3.7,168.57,200.62,15.07,10.507,37.81495,-3.2929997,0,879.6616,1.8,126.86999,0
1/2/2024 21:00,5,1455.31,0,14.74,57.94,4.11,150.64,179.2,14.69,10.707001,38.441914,-2.8930001,0,879.7503,1.9386592,111.801476,0
1/2/2024 22:00,5,1148.22,0,10.37,74.39,4.77,122.44,146.14,14.31,11.056999,37.004078,-3.093,0,879.6451,2.1897945,80.53775,0
1/2/2024 23:00,5,1054.76,0,9.17,70.81,4.59,108.5,130.55,14.06,11.107,33.843224,-4.243,0,879.2343,2.9024127,82.875084,0
1/3/2024 0:00,5,921.25,0,7.8,70.1,4.29,91.65,110.42,12.92,11.207001,31.652348,-5.0429997,0,879.45166,1.8,90,0
1/3/2024 1:00,4,767.71,0,6.51,71.53,3.87,70.92,86.41,12.03,11.107,33.338154,-4.443,0,880.18646,3.219938,116.56499,0
1/3/2024 2:00,4,700.95,0,7.03,70.1,3.81,58.35,73.13,12.29,11.457001,33.947395,-3.8930001,0,880.6869,1.835647,78.6901,0
1/3/2024 3:00,4,714.3,0.02,8.65,67.23,4.11,54.48,69.95,12.92,11.907,34.593155,-3.243,0,881.4042,0.8049845,63.435013,21
1/3/2024 4:00,4,727.65,0.54,9,68.66,4.47,51.23,66.23,12.79,12.806999,33.59239,-2.843,0,882.578,3.319036,319.39877,142
1/3/2024 5:00,4,754.36,1.45,8.4,73.67,4.71,52.07,67.99,13.17,12.707001,43.526367,0.60700005,0,883.2273,4.2136917,250.0168,315
1/3/2024 6:00,4,814.44,1.82,8.14,82.97,4.83,61.79,80.5,14.19,12.857,46.478497,1.6570001,0,883.46625,5.8048253,262.8751,438
1/3/2024 7:00,5,867.84,1.47,7.63,92.98,4.29,79.92,100.73,13.55,13.007,49.95235,2.8070002,0,883.1851,5.8048253,277.1249,508
1/3/2024 8:00,5,934.6,1.15,7.97,97.27,3.78,97.65,121.04,13.3,13.207001,52.354927,3.657,0,882.40594,5.2416787,285.94547,522
